,Cancer,Gender,Larynx,Lung,Nasal,Race,State,Trachea,Year
513,Trachea,Male,,,,White,FL,0.6,1999
514,Trachea,Male,,,,White,FL,0.4,2000
515,Trachea,Male,,,,White,FL,0.4,2001
516,Trachea,Male,,,,White,FL,0.4,2002
517,Trachea,Male,,,,White,FL,0.4,2003
518,Trachea,Male,,,,White,FL,0.2,2004
519,Trachea,Male,,,,White,FL,0.3,2005
520,Trachea,Male,,,,White,FL,0.3,2006
521,Trachea,Male,,,,White,FL,0.3,2007
522,Trachea,Male,,,,White,FL,0.4,2008
523,Trachea,Male,,,,White,FL,0.4,2009
524,Trachea,Male,,,,White,FL,0.3,2010
525,Trachea,Male,,,,White,FL,0.3,2011
526,Trachea,Male,,,,White,FL,0.5,2012
527,Trachea,Male,,,,White,FL,0.4,2013
528,Trachea,Male,,,,White,FL,0.3,2014
529,Trachea,Male,,,,White,FL,0.3,2015
530,Trachea,Male,,,,White,FL,0.3668347211494719,2016
531,Trachea,Male,,,,White,FL,0.1738360061201742,2017
532,Trachea,Male,,,,White,FL,0.2699962700010037,2018
533,Trachea,Male,,,,White,FL,0.20504260664758334,2019
534,Trachea,Male,,,,White,FL,0.07890511873488318,2020
535,Trachea,Male,,,,White,FL,0.13360191841786848,2021
536,Trachea,Male,,,,White,FL,0.10005922556217713,2022
537,Trachea,Male,,,,White,FL,0.015051052382644437,2023
538,Trachea,Male,,,,White,FL,0.07208846598947052,2024
539,Trachea,Male,,,,White,FL,0.05846244055435242,2025
540,Larynx,Male,8.5,,,White,SC,,1999
541,Larynx,Male,9.1,,,White,SC,,2000
542,Larynx,Male,10.4,,,White,SC,,2001
543,Larynx,Male,9.8,,,White,SC,,2002
544,Larynx,Male,10.0,,,White,SC,,2003
545,Larynx,Male,8.6,,,White,SC,,2004
546,Larynx,Male,9.2,,,White,SC,,2005
547,Larynx,Male,9.8,,,White,SC,,2006
548,Larynx,Male,9.1,,,White,SC,,2007
549,Larynx,Male,8.9,,,White,SC,,2008
550,Larynx,Male,8.9,,,White,SC,,2009
551,Larynx,Male,10.2,,,White,SC,,2010
552,Larynx,Male,9.2,,,White,SC,,2011
553,Larynx,Male,9.3,,,White,SC,,2012
554,Larynx,Male,8.4,,,White,SC,,2013
555,Larynx,Male,8.9,,,White,SC,,2014
556,Larynx,Male,9.7,,,White,SC,,2015
557,Larynx,Male,8.921304909372445,,,White,SC,,2016
558,Larynx,Male,7.8895628290122435,,,White,SC,,2017
559,Larynx,Male,7.707570092195064,,,White,SC,,2018
560,Larynx,Male,7.787471189141643,,,White,SC,,2019
561,Larynx,Male,4.594858121939,,,White,SC,,2020
562,Larynx,Male,1.9096968209615257,,,White,SC,,2021
563,Larynx,Male,4.633098898896553,,,White,SC,,2022
564,Larynx,Male,1.8765041432582965,,,White,SC,,2023
565,Larynx,Male,3.290168613289853,,,White,SC,,2024
566,Larynx,Male,0.0,,,White,SC,,2025
567,Lung,Female,,39.3,,Black or African American,LA,,1999
568,Lung,Female,,36.5,,Black or African American,LA,,2000
569,Lung,Female,,39.9,,Black or African American,LA,,2001
570,Lung,Female,,39.2,,Black or African American,LA,,2002
571,Lung,Female,,41.8,,Black or African American,LA,,2003
572,Lung,Female,,40.7,,Black or African American,LA,,2004
573,Lung,Female,,42.4,,Black or African American,LA,,2005
574,Lung,Female,,45.3,,Black or African American,LA,,2006
575,Lung,Female,,47.6,,Black or African American,LA,,2007
576,Lung,Female,,45.7,,Black or African American,LA,,2008
577,Lung,Female,,47.4,,Black or African American,LA,,2009
578,Lung,Female,,47.1,,Black or African American,LA,,2010
579,Lung,Female,,46.4,,Black or African American,LA,,2011
580,Lung,Female,,47.1,,Black or African American,LA,,2012
581,Lung,Female,,45.4,,Black or African American,LA,,2013
582,Lung,Female,,48.2,,Black or African American,LA,,2014
583,Lung,Female,,45.3,,Black or African American,LA,,2015
584,Lung,Female,,46.891967721174666,,Black or African American,LA,,2016
585,Lung,Female,,21.206950602418967,,Black or African American,LA,,2017
586,Lung,Female,,5.950962268396183,,Black or African American,LA,,2018
587,Lung,Female,,0.0,,Black or African American,LA,,2019
588,Lung,Female,,0.0,,Black or African American,LA,,2020
589,Lung,Female,,0.0,,Black or African American,LA,,2021
590,Lung,Female,,0.0,,Black or African American,LA,,2022
591,Lung,Female,,0.0,,Black or African American,LA,,2023
592,Lung,Female,,0.0,,Black or African American,LA,,2024
593,Lung,Female,,0.0,,Black or African American,LA,,2025
594,Larynx,Male,8.7,,,White,CT,,1999
595,Larynx,Male,8.0,,,White,CT,,2000
596,Larynx,Male,7.6,,,White,CT,,2001
597,Larynx,Male,7.5,,,White,CT,,2002
598,Larynx,Male,7.7,,,White,CT,,2003
599,Larynx,Male,6.8,,,White,CT,,2004
600,Larynx,Male,6.6,,,White,CT,,2005
601,Larynx,Male,7.2,,,White,CT,,2006
602,Larynx,Male,7.0,,,White,CT,,2007
603,Larynx,Male,6.4,,,White,CT,,2008
604,Larynx,Male,7.0,,,White,CT,,2009
605,Larynx,Male,7.6,,,White,CT,,2010
606,Larynx,Male,8.2,,,White,CT,,2011
607,Larynx,Male,7.1,,,White,CT,,2012
608,Larynx,Male,7.2,,,White,CT,,2013
609,Larynx,Male,8.3,,,White,CT,,2014
610,Larynx,Male,6.6,,,White,CT,,2015
611,Larynx,Male,6.937776386657921,,,White,CT,,2016
612,Larynx,Male,4.941299234559382,,,White,CT,,2017
613,Larynx,Male,6.778130177541517,,,White,CT,,2018
614,Larynx,Male,0.0,,,White,CT,,2019
615,Larynx,Male,1.9624672589013932,,,White,CT,,2020
616,Larynx,Male,1.8989989175436977,,,White,CT,,2021
617,Larynx,Male,0.0,,,White,CT,,2022
618,Larynx,Male,4.866521643682428,,,White,CT,,2023
619,Larynx,Male,0.0,,,White,CT,,2024
620,Larynx,Male,0.0,,,White,CT,,2025
621,Larynx,Male,6.6,,,White,NE,,1999
622,Larynx,Male,6.1,,,White,NE,,2000
623,Larynx,Male,7.4,,,White,NE,,2001
624,Larynx,Male,5.2,,,White,NE,,2002
625,Larynx,Male,6.3,,,White,NE,,2003
626,Larynx,Male,6.4,,,White,NE,,2004
627,Larynx,Male,6.7,,,White,NE,,2005
628,Larynx,Male,7.2,,,White,NE,,2006
629,Larynx,Male,7.5,,,White,NE,,2007
630,Larynx,Male,5.2,,,White,NE,,2008
631,Larynx,Male,6.5,,,White,NE,,2009
632,Larynx,Male,6.8,,,White,NE,,2010
633,Larynx,Male,6.1,,,White,NE,,2011
634,Larynx,Male,6.8,,,White,NE,,2012
635,Larynx,Male,4.6,,,White,NE,,2013
636,Larynx,Male,4.7,,,White,NE,,2014
637,Larynx,Male,6.4,,,White,NE,,2015
638,Larynx,Male,6.258018338221227,,,White,NE,,2016
639,Larynx,Male,5.373056821752872,,,White,NE,,2017
640,Larynx,Male,6.0248302115087915,,,White,NE,,2018
641,Larynx,Male,3.369346177065056,,,White,NE,,2019
642,Larynx,Male,5.917081085611625,,,White,NE,,2020
643,Larynx,Male,2.6744879568828313,,,White,NE,,2021
644,Larynx,Male,2.1378091457062065,,,White,NE,,2022
645,Larynx,Male,3.0606197435534006,,,White,NE,,2023
646,Larynx,Male,0.9615740618998316,,,White,NE,,2024
647,Larynx,Male,2.9050920256754367,,,White,NE,,2025
648,Lung,Male,,128.3,,White,FL,,1999
649,Lung,Male,,128.5,,White,FL,,2000
650,Lung,Male,,122.8,,White,FL,,2001
651,Lung,Male,,123.0,,White,FL,,2002
652,Lung,Male,,119.8,,White,FL,,2003
653,Lung,Male,,119.4,,White,FL,,2004
654,Lung,Male,,119.0,,White,FL,,2005
655,Lung,Male,,114.2,,White,FL,,2006
656,Lung,Male,,110.7,,White,FL,,2007
657,Lung,Male,,112.1,,White,FL,,2008
658,Lung,Male,,113.0,,White,FL,,2009
659,Lung,Male,,109.7,,White,FL,,2010
660,Lung,Male,,105.2,,White,FL,,2011
661,Lung,Male,,107.1,,White,FL,,2012
662,Lung,Male,,103.8,,White,FL,,2013
663,Lung,Male,,101.0,,White,FL,,2014
664,Lung,Male,,96.4,,White,FL,,2015
665,Lung,Male,,97.56647329996729,,White,FL,,2016
666,Lung,Male,,56.409157588261095,,White,FL,,2017
667,Lung,Male,,102.9193879109799,,White,FL,,2018
668,Lung,Male,,54.463284953042276,,White,FL,,2019
669,Lung,Male,,9.076531307892068,,White,FL,,2020
670,Lung,Male,,33.18963525718465,,White,FL,,2021
671,Lung,Male,,36.899591321653205,,White,FL,,2022
672,Lung,Male,,0.0,,White,FL,,2023
673,Lung,Male,,0.0,,White,FL,,2024
674,Lung,Male,,17.48266145142869,,White,FL,,2025
675,Lung,Female,,61.9,,White,NC,,1999
676,Lung,Female,,63.1,,White,NC,,2000
677,Lung,Female,,61.1,,White,NC,,2001
678,Lung,Female,,65.6,,White,NC,,2002
679,Lung,Female,,71.4,,White,NC,,2003
680,Lung,Female,,72.2,,White,NC,,2004
681,Lung,Female,,76.6,,White,NC,,2005
682,Lung,Female,,76.0,,White,NC,,2006
683,Lung,Female,,77.2,,White,NC,,2007
684,Lung,Female,,77.2,,White,NC,,2008
685,Lung,Female,,75.9,,White,NC,,2009
686,Lung,Female,,75.0,,White,NC,,2010
687,Lung,Female,,74.7,,White,NC,,2011
688,Lung,Female,,78.7,,White,NC,,2012
689,Lung,Female,,81.7,,White,NC,,2013
690,Lung,Female,,82.2,,White,NC,,2014
691,Lung,Female,,83.2,,White,NC,,2015
692,Lung,Female,,82.54540766002913,,White,NC,,2016
693,Lung,Female,,0.0,,White,NC,,2017
694,Lung,Female,,0.0,,White,NC,,2018
695,Lung,Female,,0.0,,White,NC,,2019
696,Lung,Female,,43.224393112570134,,White,NC,,2020
697,Lung,Female,,46.85403124149721,,White,NC,,2021
698,Lung,Female,,16.41632965347819,,White,NC,,2022
699,Lung,Female,,0.0,,White,NC,,2023
700,Lung,Female,,0.0,,White,NC,,2024
701,Lung,Female,,0.0,,White,NC,,2025
702,Lung,Female,,51.2,,Black or African American,IL,,1999
703,Lung,Female,,44.7,,Black or African American,IL,,2000
704,Lung,Female,,48.6,,Black or African American,IL,,2001
705,Lung,Female,,55.7,,Black or African American,IL,,2002
706,Lung,Female,,55.0,,Black or African American,IL,,2003
707,Lung,Female,,55.4,,Black or African American,IL,,2004
708,Lung,Female,,55.5,,Black or African American,IL,,2005
709,Lung,Female,,60.9,,Black or African American,IL,,2006
710,Lung,Female,,58.0,,Black or African American,IL,,2007
711,Lung,Female,,58.8,,Black or African American,IL,,2008
712,Lung,Female,,62.5,,Black or African American,IL,,2009
713,Lung,Female,,60.4,,Black or African American,IL,,2010
714,Lung,Female,,59.0,,Black or African American,IL,,2011
715,Lung,Female,,66.7,,Black or African American,IL,,2012
716,Lung,Female,,61.7,,Black or African American,IL,,2013
717,Lung,Female,,62.9,,Black or African American,IL,,2014
718,Lung,Female,,66.6,,Black or African American,IL,,2015
719,Lung,Female,,66.27849545137684,,Black or African American,IL,,2016
720,Lung,Female,,99.81535332130407,,Black or African American,IL,,2017
721,Lung,Female,,40.34326549903533,,Black or African American,IL,,2018
722,Lung,Female,,78.1211952123085,,Black or African American,IL,,2019
723,Lung,Female,,0.9397429417252,,Black or African American,IL,,2020
724,Lung,Female,,95.62368746911548,,Black or African American,IL,,2021
725,Lung,Female,,0.0,,Black or African American,IL,,2022
726,Lung,Female,,142.43840277644918,,Black or African American,IL,,2023
727,Lung,Female,,0.0,,Black or African American,IL,,2024
728,Lung,Female,,240.09493924307617,,Black or African American,IL,,2025
729,Larynx,Male,7.9,,,White,NH,,1999
730,Larynx,Male,6.1,,,White,NH,,2000
731,Larynx,Male,7.2,,,White,NH,,2001
732,Larynx,Male,7.1,,,White,NH,,2002
733,Larynx,Male,5.6,,,White,NH,,2003
734,Larynx,Male,8.0,,,White,NH,,2004
735,Larynx,Male,6.3,,,White,NH,,2005
736,Larynx,Male,10.2,,,White,NH,,2006
737,Larynx,Male,7.9,,,White,NH,,2007
738,Larynx,Male,7.9,,,White,NH,,2008
739,Larynx,Male,7.4,,,White,NH,,2009
740,Larynx,Male,5.6,,,White,NH,,2010
741,Larynx,Male,8.2,,,White,NH,,2011
742,Larynx,Male,6.6,,,White,NH,,2012
743,Larynx,Male,7.6,,,White,NH,,2013
744,Larynx,Male,6.4,,,White,NH,,2014
745,Larynx,Male,5.8,,,White,NH,,2015
746,Larynx,Male,7.061289159756594,,,White,NH,,2016
747,Larynx,Male,1.3247057281678405,,,White,NH,,2017
748,Larynx,Male,0.522904327873055,,,White,NH,,2018
749,Larynx,Male,2.0311821681544973,,,White,NH,,2019
750,Larynx,Male,3.7046564368816335,,,White,NH,,2020
751,Larynx,Male,0.3546774806616693,,,White,NH,,2021
752,Larynx,Male,0.0,,,White,NH,,2022
753,Larynx,Male,0.0,,,White,NH,,2023
754,Larynx,Male,1.0054279051812902,,,White,NH,,2024
755,Larynx,Male,2.915503615545326,,,White,NH,,2025
756,Lung,Female,,70.4,,White,NY,,1999
757,Lung,Female,,72.5,,White,NY,,2000
758,Lung,Female,,72.8,,White,NY,,2001
759,Lung,Female,,72.7,,White,NY,,2002
760,Lung,Female,,72.4,,White,NY,,2003
761,Lung,Female,,74.8,,White,NY,,2004
762,Lung,Female,,75.5,,White,NY,,2005
763,Lung,Female,,80.1,,White,NY,,2006
764,Lung,Female,,79.0,,White,NY,,2007
765,Lung,Female,,81.5,,White,NY,,2008
766,Lung,Female,,79.3,,White,NY,,2009
767,Lung,Female,,79.1,,White,NY,,2010
768,Lung,Female,,80.7,,White,NY,,2011
769,Lung,Female,,80.1,,White,NY,,2012
770,Lung,Female,,81.5,,White,NY,,2013
771,Lung,Female,,79.1,,White,NY,,2014
772,Lung,Female,,82.5,,White,NY,,2015
773,Lung,Female,,81.10949767556072,,White,NY,,2016
774,Lung,Female,,26.46949352097887,,White,NY,,2017
775,Lung,Female,,0.0,,White,NY,,2018
776,Lung,Female,,16.252954480948176,,White,NY,,2019
777,Lung,Female,,14.579845537475274,,White,NY,,2020
778,Lung,Female,,48.5129810783065,,White,NY,,2021
779,Lung,Female,,0.0,,White,NY,,2022
780,Lung,Female,,2.29859574347654,,White,NY,,2023
781,Lung,Female,,0.0,,White,NY,,2024
782,Lung,Female,,37.19171650892727,,White,NY,,2025
783,Lung,Male,,88.1,,White,MA,,1999
784,Lung,Male,,85.3,,White,MA,,2000
785,Lung,Male,,87.0,,White,MA,,2001
786,Lung,Male,,88.9,,White,MA,,2002
787,Lung,Male,,85.7,,White,MA,,2003
788,Lung,Male,,85.7,,White,MA,,2004
789,Lung,Male,,90.6,,White,MA,,2005
790,Lung,Male,,86.9,,White,MA,,2006
791,Lung,Male,,87.6,,White,MA,,2007
792,Lung,Male,,87.7,,White,MA,,2008
793,Lung,Male,,87.7,,White,MA,,2009
794,Lung,Male,,79.9,,White,MA,,2010
795,Lung,Male,,83.8,,White,MA,,2011
796,Lung,Male,,80.8,,White,MA,,2012
797,Lung,Male,,77.9,,White,MA,,2013
798,Lung,Male,,81.7,,White,MA,,2014
799,Lung,Male,,79.2,,White,MA,,2015
800,Lung,Male,,76.26343586527723,,White,MA,,2016
801,Lung,Male,,48.66911426837522,,White,MA,,2017
802,Lung,Male,,24.56196243295068,,White,MA,,2018
803,Lung,Male,,0.0,,White,MA,,2019
804,Lung,Male,,0.0,,White,MA,,2020
805,Lung,Male,,5.3801188946157525,,White,MA,,2021
806,Lung,Male,,0.0,,White,MA,,2022
807,Lung,Male,,20.824609535689746,,White,MA,,2023
808,Lung,Male,,0.0,,White,MA,,2024
809,Lung,Male,,0.0,,White,MA,,2025
810,Lung,Male,,74.5,,Black or African American,SC,,1999
811,Lung,Male,,76.9,,Black or African American,SC,,2000
812,Lung,Male,,75.4,,Black or African American,SC,,2001
813,Lung,Male,,74.5,,Black or African American,SC,,2002
814,Lung,Male,,78.6,,Black or African American,SC,,2003
815,Lung,Male,,71.9,,Black or African American,SC,,2004
816,Lung,Male,,77.2,,Black or African American,SC,,2005
817,Lung,Male,,75.8,,Black or African American,SC,,2006
818,Lung,Male,,70.6,,Black or African American,SC,,2007
819,Lung,Male,,73.4,,Black or African American,SC,,2008
820,Lung,Male,,79.3,,Black or African American,SC,,2009
821,Lung,Male,,74.9,,Black or African American,SC,,2010
822,Lung,Male,,74.0,,Black or African American,SC,,2011
823,Lung,Male,,75.8,,Black or African American,SC,,2012
824,Lung,Male,,75.3,,Black or African American,SC,,2013
825,Lung,Male,,75.8,,Black or African American,SC,,2014
826,Lung,Male,,79.4,,Black or African American,SC,,2015
827,Lung,Male,,75.32131455179056,,Black or African American,SC,,2016
828,Lung,Male,,72.74175634391125,,Black or African American,SC,,2017
829,Lung,Male,,95.55977443013424,,Black or African American,SC,,2018
830,Lung,Male,,53.4495158356434,,Black or African American,SC,,2019
831,Lung,Male,,69.45504274750782,,Black or African American,SC,,2020
832,Lung,Male,,54.04197855108488,,Black or African American,SC,,2021
833,Lung,Male,,21.50465596116662,,Black or African American,SC,,2022
834,Lung,Male,,54.38545149898253,,Black or African American,SC,,2023
835,Lung,Male,,31.232734524470953,,Black or African American,SC,,2024
836,Lung,Male,,17.088602576194152,,Black or African American,SC,,2025
837,Lung,Male,,78.8,,White,WA,,1999
838,Lung,Male,,73.1,,White,WA,,2000
839,Lung,Male,,73.6,,White,WA,,2001
840,Lung,Male,,74.0,,White,WA,,2002
841,Lung,Male,,73.9,,White,WA,,2003
842,Lung,Male,,72.7,,White,WA,,2004
843,Lung,Male,,73.7,,White,WA,,2005
844,Lung,Male,,72.2,,White,WA,,2006
845,Lung,Male,,66.6,,White,WA,,2007
846,Lung,Male,,69.1,,White,WA,,2008
847,Lung,Male,,72.7,,White,WA,,2009
848,Lung,Male,,73.2,,White,WA,,2010
849,Lung,Male,,69.6,,White,WA,,2011
850,Lung,Male,,68.9,,White,WA,,2012
851,Lung,Male,,67.0,,White,WA,,2013
852,Lung,Male,,69.7,,White,WA,,2014
853,Lung,Male,,66.6,,White,WA,,2015
854,Lung,Male,,68.5470451100143,,White,WA,,2016
855,Lung,Male,,38.915756960424325,,White,WA,,2017
856,Lung,Male,,65.91913102469745,,White,WA,,2018
857,Lung,Male,,69.8431035746655,,White,WA,,2019
858,Lung,Male,,21.269726609014267,,White,WA,,2020
859,Lung,Male,,41.80037497450577,,White,WA,,2021
860,Lung,Male,,26.09504641591907,,White,WA,,2022
861,Lung,Male,,22.093384850725627,,White,WA,,2023
862,Lung,Male,,0.0,,White,WA,,2024
863,Lung,Male,,50.71321497290426,,White,WA,,2025
864,Larynx,Female,2.9,,,White,KY,,1999
865,Larynx,Female,2.7,,,White,KY,,2000
866,Larynx,Female,3.5,,,White,KY,,2001
867,Larynx,Female,2.3,,,White,KY,,2002
868,Larynx,Female,3.0,,,White,KY,,2003
869,Larynx,Female,2.9,,,White,KY,,2004
870,Larynx,Female,2.4,,,White,KY,,2005
871,Larynx,Female,3.5,,,White,KY,,2006
872,Larynx,Female,3.0,,,White,KY,,2007
873,Larynx,Female,3.0,,,White,KY,,2008
874,Larynx,Female,3.4,,,White,KY,,2009
875,Larynx,Female,3.5,,,White,KY,,2010
876,Larynx,Female,2.9,,,White,KY,,2011
877,Larynx,Female,3.2,,,White,KY,,2012
878,Larynx,Female,2.7,,,White,KY,,2013
879,Larynx,Female,4.1,,,White,KY,,2014
880,Larynx,Female,3.2,,,White,KY,,2015
881,Larynx,Female,3.412773588661611,,,White,KY,,2016
882,Larynx,Female,4.242689413627277,,,White,KY,,2017
883,Larynx,Female,2.601704757197857,,,White,KY,,2018
884,Larynx,Female,4.147583836208508,,,White,KY,,2019
885,Larynx,Female,2.2079676702266138,,,White,KY,,2020
886,Larynx,Female,3.2666770156663434,,,White,KY,,2021
887,Larynx,Female,0.8012237011579506,,,White,KY,,2022
888,Larynx,Female,3.4171972037697778,,,White,KY,,2023
889,Larynx,Female,0.0,,,White,KY,,2024
890,Larynx,Female,4.06890231475899,,,White,KY,,2025
891,Lung,Male,,105.3,,White,ME,,1999
892,Lung,Male,,108.7,,White,ME,,2000
893,Lung,Male,,106.1,,White,ME,,2001
894,Lung,Male,,103.7,,White,ME,,2002
895,Lung,Male,,107.6,,White,ME,,2003
896,Lung,Male,,110.9,,White,ME,,2004
897,Lung,Male,,107.2,,White,ME,,2005
898,Lung,Male,,108.3,,White,ME,,2006
899,Lung,Male,,109.3,,White,ME,,2007
900,Lung,Male,,105.2,,White,ME,,2008
901,Lung,Male,,111.2,,White,ME,,2009
902,Lung,Male,,105.6,,White,ME,,2010
903,Lung,Male,,102.0,,White,ME,,2011
904,Lung,Male,,111.1,,White,ME,,2012
905,Lung,Male,,120.3,,White,ME,,2013
906,Lung,Male,,111.5,,White,ME,,2014
907,Lung,Male,,107.2,,White,ME,,2015
908,Lung,Male,,106.81051637735763,,White,ME,,2016
909,Lung,Male,,60.633879516866344,,White,ME,,2017
910,Lung,Male,,158.1245133496692,,White,ME,,2018
911,Lung,Male,,114.45542480841189,,White,ME,,2019
912,Lung,Male,,70.55548717775264,,White,ME,,2020
913,Lung,Male,,107.6835429830715,,White,ME,,2021
914,Lung,Male,,11.444948153099544,,White,ME,,2022
915,Lung,Male,,30.817508728936826,,White,ME,,2023
916,Lung,Male,,139.8347910049888,,White,ME,,2024
917,Lung,Male,,0.10007252270315804,,White,ME,,2025
918,Larynx,Male,8.9,,,White,TN,,1999
919,Larynx,Male,7.7,,,White,TN,,2000
920,Larynx,Male,8.5,,,White,TN,,2001
921,Larynx,Male,7.1,,,White,TN,,2002
922,Larynx,Male,8.4,,,White,TN,,2003
923,Larynx,Male,10.2,,,White,TN,,2004
924,Larynx,Male,9.4,,,White,TN,,2005
925,Larynx,Male,8.8,,,White,TN,,2006
926,Larynx,Male,10.0,,,White,TN,,2007
927,Larynx,Male,8.1,,,White,TN,,2008
928,Larynx,Male,8.7,,,White,TN,,2009
929,Larynx,Male,10.1,,,White,TN,,2010
930,Larynx,Male,9.3,,,White,TN,,2011
931,Larynx,Male,9.4,,,White,TN,,2012
932,Larynx,Male,9.4,,,White,TN,,2013
933,Larynx,Male,8.1,,,White,TN,,2014
934,Larynx,Male,7.9,,,White,TN,,2015
935,Larynx,Male,9.102270314065269,,,White,TN,,2016
936,Larynx,Male,5.752605758391503,,,White,TN,,2017
937,Larynx,Male,6.327790475429957,,,White,TN,,2018
938,Larynx,Male,4.689293743406983,,,White,TN,,2019
939,Larynx,Male,6.23193878665661,,,White,TN,,2020
940,Larynx,Male,5.745850106678625,,,White,TN,,2021
941,Larynx,Male,1.882865777744504,,,White,TN,,2022
942,Larynx,Male,2.7622888866749657,,,White,TN,,2023
943,Larynx,Male,1.6513149905302376,,,White,TN,,2024
944,Larynx,Male,0.6800459846474842,,,White,TN,,2025
945,Lung,Male,,67.1,,Black or African American,NC,,1999
946,Lung,Male,,72.4,,Black or African American,NC,,2000
947,Lung,Male,,72.5,,Black or African American,NC,,2001
948,Lung,Male,,74.2,,Black or African American,NC,,2002
949,Lung,Male,,69.1,,Black or African American,NC,,2003
950,Lung,Male,,74.5,,Black or African American,NC,,2004
951,Lung,Male,,76.9,,Black or African American,NC,,2005
952,Lung,Male,,81.3,,Black or African American,NC,,2006
953,Lung,Male,,78.2,,Black or African American,NC,,2007
954,Lung,Male,,75.1,,Black or African American,NC,,2008
955,Lung,Male,,78.9,,Black or African American,NC,,2009
956,Lung,Male,,83.1,,Black or African American,NC,,2010
957,Lung,Male,,75.0,,Black or African American,NC,,2011
958,Lung,Male,,78.1,,Black or African American,NC,,2012
959,Lung,Male,,74.3,,Black or African American,NC,,2013
960,Lung,Male,,78.7,,Black or African American,NC,,2014
961,Lung,Male,,74.7,,Black or African American,NC,,2015
962,Lung,Male,,74.52170216067205,,Black or African American,NC,,2016
963,Lung,Male,,38.83850839957176,,Black or African American,NC,,2017
964,Lung,Male,,31.37632356335182,,Black or African American,NC,,2018
